Property_ID,City,Locality,Property_Type,Bedrooms,Bathrooms,Area_sqft,Price,Property_Age,Furnishing,Parking,Sale_Status,Sale_Date,Price_per_sqft,Property_Age_Group
P106106,Pune,West,Studio,3,4,2401,34072994.0,20,Unfurnished,Yes,Sold,2023-01-05,14191.167846730528,11-20 Years
P106107,Chennai,North,Builder Floor,4,2,534,39601685.0,3,Unfurnished,Yes,Available,,74160.45880149813,0-5 Years
P106108,Pune,East,Villa,5,1,2189,15350715.0,19,Semi-Furnished,No,Sold,2021-04-15,7012.661032434902,11-20 Years
P106109,Chennai,West,Builder Floor,1,1,704,43529774.0,22,Semi-Furnished,No,Sold,2023-01-05,61832.06534090909,20+ Years
P106110,Chennai,Central,Apartment,2,3,2942,35926854.0,13,Semi-Furnished,No,Sold,2024-04-08,12211.711080897348,11-20 Years
P106111,Delhi,West,Villa,2,2,1123,28525449.0,19,Furnished,No,Available,,25401.112199465715,11-20 Years
P106112,Pune,South,Builder Floor,4,1,3751,15814754.0,18,Unfurnished,No,Sold,2022-01-10,4216.143428419088,11-20 Years
P106113,Bangalore,East,Villa,5,3,3551,25508963.0,8,Semi-Furnished,Yes,Sold,2022-04-18,7183.599831033512,6-10 Years
P106114,Chennai,South,Studio,3,1,3307,13321349.0,13,Furnished,No,Sold,2021-05-30,4028.2276988206836,11-20 Years
P106115,Hyderabad,Central,Apartment,5,3,2838,23850995.0,3,Furnished,Yes,Sold,2023-04-06,8404.156095842143,0-5 Years
P106116,Hyderabad,Central,Studio,4,2,3486,26982660.0,3,Furnished,Yes,Sold,2023-01-05,7740.292598967298,0-5 Years
P106117,Bangalore,South,Apartment,5,2,3046,39958377.0,11,Unfurnished,No,Sold,2023-06-26,13118.311556139199,11-20 Years
P106118,Hyderabad,East,Builder Floor,4,3,3366,44574158.0,7,Semi-Furnished,Yes,Available,,13242.471182412359,6-10 Years
P106119,Mumbai,Central,Villa,5,4,1291,11173044.0,15,Unfurnished,No,Sold,2023-09-10,8654.565453137104,11-20 Years
P106120,Chennai,Central,Builder Floor,1,1,2670,20881681.0,10,Furnished,No,Sold,2024-08-09,7820.854307116105,6-10 Years
P106121,Bangalore,West,Studio,2,4,2427,31173824.0,6,Unfurnished,Yes,Sold,2023-11-10,12844.59167696745,6-10 Years
P106122,Pune,North,Villa,4,1,1227,24993923.0,19,Semi-Furnished,No,Sold,2022-01-07,20369.945395273022,11-20 Years
P106123,Chennai,Central,Builder Floor,4,2,2713,39171658.0,13,Furnished,No,Available,,14438.50276446738,11-20 Years
P106124,Bangalore,East,Builder Floor,2,1,1743,11483337.0,23,Unfurnished,No,Sold,2021-02-15,6588.259896729776,20+ Years
P106125,Delhi,East,Villa,3,3,3577,38824055.0,9,Semi-Furnished,No,Sold,2021-05-04,10853.803466592117,6-10 Years
P106126,Pune,West,Villa,4,3,2700,11526193.0,1,Semi-Furnished,No,Available,,4268.960370370371,0-5 Years
P106127,Delhi,East,Studio,1,3,598,10367464.0,12,Semi-Furnished,Yes,Sold,2021-10-09,17336.896321070235,11-20 Years
P106128,Chennai,West,Apartment,5,4,3527,21816232.0,8,Semi-Furnished,Yes,Sold,2024-07-19,6185.492486532464,6-10 Years
P106129,Pune,Central,Apartment,1,2,3375,38553403.0,17,Furnished,Yes,Available,,11423.230518518518,11-20 Years
P106130,Hyderabad,Central,Villa,4,2,806,3781722.0,9,Furnished,No,Sold,2022-08-23,4691.962779156328,6-10 Years
P106131,Bangalore,Central,Apartment,3,2,1861,32355787.0,13,Unfurnished,No,Sold,2024-11-02,17386.236969371304,11-20 Years
P106132,Chennai,Central,Studio,4,3,2174,40667063.0,2,Semi-Furnished,No,Available,,18706.10073597056,0-5 Years
P106133,Mumbai,North,Apartment,3,2,1880,36326461.0,21,Semi-Furnished,Yes,Sold,2024-08-31,19322.58563829787,20+ Years
P106134,Pune,North,Villa,2,4,1900,40530481.0,6,Furnished,No,Sold,2024-12-16,21331.832105263158,6-10 Years
P106135,Pune,Central,Studio,5,4,1770,38082917.0,24,Unfurnished,Yes,Available,,21515.77231638418,20+ Years
P106136,Kolkata,East,Villa,1,4,885,22490241.0,23,Unfurnished,No,Available,,25412.701694915253,20+ Years
P106137,Chennai,West,Studio,3,3,3300,41832607.0,10,Furnished,No,Sold,2024-04-19,12676.547575757575,6-10 Years
P106138,Chennai,South,Studio,1,1,762,38373524.0,5,Furnished,No,Sold,2021-08-31,50358.95538057743,0-5 Years
P106139,Delhi,West,Villa,2,2,611,15557045.0,14,Furnished,Yes,Sold,2023-12-02,25461.61211129296,11-20 Years
P106140,Kolkata,South,Builder Floor,4,4,1100,31906397.0,14,Furnished,Yes,Sold,2022-07-20,29005.815454545456,11-20 Years
P106141,Hyderabad,South,Villa,3,1,3324,4342639.0,7,Furnished,Yes,Sold,2023-05-06,1306.449759326113,6-10 Years
P106142,Delhi,Central,Studio,5,1,3061,28103985.0,20,Furnished,No,Sold,2022-04-08,9181.308395949036,11-20 Years
P106143,Kolkata,South,Villa,3,4,1315,20021021.0,12,Unfurnished,No,Available,,15225.11102661597,11-20 Years
P106144,Delhi,Central,Villa,4,4,1860,43112482.0,11,Furnished,No,Sold,2024-07-24,23178.75376344086,11-20 Years
P106145,Hyderabad,North,Studio,4,2,542,41622275.0,11,Unknown,Yes,Sold,2024-11-24,76793.86531365314,11-20 Years
P106146,Kolkata,East,Apartment,5,2,3756,12296020.0,8,Unfurnished,Yes,Sold,2021-08-28,3273.7007454739082,6-10 Years
P106147,Kolkata,South,Studio,5,1,1493,43347652.0,19,Unfurnished,Yes,Sold,2024-01-12,29033.92632283992,11-20 Years
P106148,Mumbai,East,Villa,2,1,2271,11207097.0,16,Semi-Furnished,Yes,Sold,2023-11-10,4934.873183619551,11-20 Years
P106149,Delhi,Central,Studio,1,1,1357,5712198.0,14,Semi-Furnished,No,Sold,2021-05-02,4209.431098010317,11-20 Years
P106150,Delhi,South,Studio,3,3,2133,12378684.0,12,Unfurnished,Yes,Available,,5803.414908579465,11-20 Years
P106151,Pune,West,Apartment,2,1,1951,28665979.0,13,Furnished,No,Available,,14692.967196309584,11-20 Years
P106152,Hyderabad,North,Builder Floor,1,3,1733,29924215.0,7,Unfurnished,No,Available,,17267.290825158685,6-10 Years
P106153,Bangalore,North,Villa,2,2,1264,30947219.0,20,Furnished,No,Sold,2021-03-16,24483.55933544304,11-20 Years
P106154,Mumbai,South,Villa,5,1,1686,38925528.0,12,Furnished,No,Sold,2022-04-27,23087.50177935943,11-20 Years
P106155,Kolkata,North,Apartment,5,2,459,3769893.0,24,Furnished,No,Sold,2023-04-05,8213.274509803921,20+ Years
P106156,Kolkata,West,Studio,4,1,921,36223675.0,2,Unfurnished,Yes,Sold,2024-10-25,39330.808903365905,0-5 Years
P106157,Kolkata,East,Builder Floor,3,2,708,3268983.0,24,Furnished,No,Available,,4617.207627118644,20+ Years
P106158,Mumbai,West,Villa,3,1,1943,4571032.0,7,Unfurnished,Yes,Sold,2021-02-09,2352.5640761708696,6-10 Years
P106159,Kolkata,North,Builder Floor,3,3,1805,5270032.0,5,Furnished,No,Sold,2024-10-21,2919.685318559557,0-5 Years
P106160,Kolkata,East,Builder Floor,2,4,2788,4795556.0,10,Furnished,No,Available,,1720.0703012912481,6-10 Years
P106161,Hyderabad,West,Studio,2,2,2025,38520846.0,9,Unfurnished,No,Sold,2024-07-27,19022.64,6-10 Years
P106162,Chennai,Central,Studio,3,2,1972,29637985.0,7,Unfurnished,No,Sold,2024-10-09,15029.40415821501,6-10 Years
P106163,Chennai,Central,Studio,4,4,2401,40474475.0,7,Furnished,No,Sold,2023-11-30,16857.34069137859,6-10 Years
P106164,Pune,East,Villa,1,1,1299,6818346.0,22,Furnished,No,Available,,5248.919168591224,20+ Years
P106165,Pune,East,Builder Floor,2,3,1507,12865734.0,6,Semi-Furnished,No,Available,,8537.315195753152,6-10 Years
P106166,Kolkata,East,Builder Floor,3,3,3705,8254758.0,18,Unfurnished,Yes,Sold,2022-12-07,2228.004858299595,11-20 Years
P106167,Hyderabad,Central,Villa,5,3,1161,29716312.0,22,Semi-Furnished,Yes,Available,,25595.44530577089,20+ Years
P106168,Kolkata,West,Apartment,2,1,639,12562091.0,11,Semi-Furnished,Yes,Available,,19658.98435054773,11-20 Years
P106169,Pune,East,Studio,1,2,3575,20043113.0,2,Unknown,Yes,Available,,5606.4651748251745,0-5 Years
P106170,Mumbai,Central,Villa,2,1,624,8149082.0,10,Unfurnished,Yes,Available,,13059.426282051281,6-10 Years
P106171,Mumbai,East,Studio,1,3,678,8768612.0,12,Furnished,No,Sold,2024-07-23,12933.05604719764,11-20 Years
P106172,Bangalore,East,Builder Floor,1,4,1816,3006630.0,15,Unknown,No,Sold,2024-11-28,1655.6332599118944,11-20 Years
P106173,Chennai,East,Villa,2,3,2101,25401523.0,8,Unfurnished,Yes,Sold,2023-03-10,12090.206092336983,6-10 Years
P106174,Hyderabad,Central,Apartment,1,2,2876,20760823.0,15,Semi-Furnished,Yes,Sold,2021-01-29,7218.644993045897,11-20 Years
P106175,Delhi,West,Studio,2,1,801,42806625.0,4,Unfurnished,Yes,Available,,53441.479400749064,0-5 Years
P106176,Chennai,Central,Builder Floor,2,1,2493,23765164.0,7,Furnished,No,Sold,2023-08-10,9532.757320497392,6-10 Years
P106177,Delhi,Central,Builder Floor,4,3,2961,23016199.0,11,Unfurnished,No,Sold,2021-04-22,7773.116852414725,11-20 Years
P106178,Bangalore,East,Apartment,5,2,3647,8596236.0,2,Semi-Furnished,Yes,Sold,2022-06-14,2357.0704688785304,0-5 Years
P106179,Bangalore,South,Apartment,1,2,3471,4474605.0,2,Unfurnished,No,Sold,2023-10-15,1289.1400172860847,0-5 Years
P106180,Kolkata,South,Studio,2,4,2207,24670692.0,12,Furnished,Yes,Sold,2024-11-17,11178.383325781604,11-20 Years
P106181,Pune,South,Builder Floor,1,3,1789,8130998.0,2,Furnished,Yes,Sold,2022-01-17,4544.996087199553,0-5 Years
P106182,Bangalore,Central,Apartment,2,4,1596,30862530.0,23,Furnished,Yes,Sold,2022-07-27,19337.424812030076,20+ Years
P106183,Bangalore,East,Villa,2,1,703,44612621.0,8,Semi-Furnished,No,Sold,2023-08-24,63460.34281650071,6-10 Years
P106184,Delhi,South,Apartment,2,1,2599,33427871.0,22,Furnished,Yes,Sold,2023-04-24,12861.820315505964,20+ Years
P106185,Pune,North,Villa,5,2,2798,35267222.0,0,Furnished,Yes,Sold,2022-08-09,12604.439599714082,0-5 Years
P106186,Bangalore,North,Builder Floor,1,4,1104,31099320.0,5,Unfurnished,No,Available,,28169.67391304348,0-5 Years
P106187,Chennai,North,Studio,5,2,491,39025558.0,18,Unfurnished,No,Available,,79481.7881873727,11-20 Years
P106188,Bangalore,West,Builder Floor,5,3,3632,13983408.0,15,Semi-Furnished,No,Sold,2023-07-26,3850.057268722467,11-20 Years
P106189,Pune,East,Builder Floor,5,2,2553,16354472.0,0,Semi-Furnished,Yes,Available,,6405.981981981982,0-5 Years
P106190,Kolkata,Central,Builder Floor,5,1,3188,36142833.0,9,Unfurnished,No,Sold,2021-06-07,11337.149623588457,6-10 Years
P106191,Hyderabad,Central,Builder Floor,4,1,1526,18538282.0,1,Furnished,Yes,Available,,12148.284403669724,0-5 Years
P106192,Pune,East,Studio,1,2,2579,20744569.0,2,Unfurnished,Yes,Available,,8043.648313299728,0-5 Years
P106193,Delhi,West,Apartment,1,3,3216,14549169.0,6,Unfurnished,Yes,Sold,2022-02-20,4523.995335820896,6-10 Years
P106194,Hyderabad,East,Studio,2,4,1712,19007992.0,5,Furnished,Yes,Available,,11102.79906542056,0-5 Years
P106195,Chennai,West,Studio,1,1,857,18664082.0,14,Unfurnished,Yes,Sold,2023-06-29,21778.392065344226,11-20 Years
P106196,Mumbai,South,Studio,5,1,1298,43080725.0,1,Unfurnished,Yes,Available,,33190.080893682585,0-5 Years
P106197,Pune,South,Studio,3,3,3572,43297751.0,20,Furnished,No,Sold,2023-01-05,12121.43085106383,11-20 Years
P106198,Kolkata,West,Apartment,1,2,2236,33796311.0,16,Furnished,No,Sold,2022-01-17,15114.629248658319,11-20 Years
P106199,Delhi,East,Builder Floor,3,1,3492,21548412.0,18,Semi-Furnished,No,Available,,6170.79381443299,11-20 Years
P106200,Chennai,South,Apartment,4,1,648,29405354.0,13,Semi-Furnished,No,Sold,2021-07-07,45378.63271604938,11-20 Years
P106201,Hyderabad,East,Apartment,2,3,2639,37461819.0,16,Unfurnished,No,Sold,2021-10-30,14195.460022735884,11-20 Years
P106202,Chennai,South,Builder Floor,2,2,3032,15661701.0,18,Semi-Furnished,Yes,Sold,2021-05-18,5165.468667546174,11-20 Years
P106203,Pune,East,Apartment,2,3,3784,21497183.0,1,Furnished,Yes,Sold,2022-07-12,5681.073731501057,0-5 Years
P106204,Bangalore,East,Studio,4,3,567,35870133.0,15,Furnished,No,Available,,63263.021164021164,11-20 Years
P106205,Kolkata,North,Studio,5,2,1997,39566093.0,19,Semi-Furnished,Yes,Available,,19812.76564847271,11-20 Years
P106206,Pune,West,Builder Floor,3,1,2618,31533292.0,20,Furnished,Yes,Sold,2022-11-21,12044.802139037432,11-20 Years
P106207,Mumbai,Central,Builder Floor,1,4,1639,23543556.0,15,Furnished,Yes,Available,,14364.58572300183,11-20 Years
P106208,Pune,West,Builder Floor,5,4,1932,35213069.0,2,Unfurnished,Yes,Sold,2024-06-18,18226.22619047619,0-5 Years
P106209,Hyderabad,East,Studio,2,4,1597,40489809.0,13,Furnished,Yes,Available,,25353.66875391359,11-20 Years
P106210,Hyderabad,East,Builder Floor,2,3,2391,13606466.0,20,Unfurnished,No,Sold,2022-01-30,5690.700961940611,11-20 Years
P106211,Pune,West,Apartment,5,1,2983,22093241.0,6,Furnished,No,Sold,2023-11-01,7406.383171304056,6-10 Years
P106212,Hyderabad,East,Apartment,3,1,807,33301231.0,9,Unfurnished,No,Sold,2024-04-18,41265.46592317224,6-10 Years
P106213,Bangalore,South,Villa,5,1,900,21363968.0,8,Semi-Furnished,No,Sold,2021-06-07,23737.742222222223,6-10 Years
P106214,Chennai,East,Villa,4,1,1561,11008745.0,7,Unfurnished,Yes,Sold,2024-04-12,7052.367072389494,6-10 Years
P106215,Pune,West,Builder Floor,2,3,498,27402746.0,14,Furnished,No,Available,,55025.59437751004,11-20 Years
P106216,Kolkata,West,Villa,3,4,3283,41063122.0,11,Unfurnished,Yes,Sold,2023-11-05,12507.804447151995,11-20 Years
P106217,Bangalore,West,Studio,1,4,3528,39321131.0,5,Unfurnished,Yes,Sold,2022-06-24,11145.44529478458,0-5 Years
P106218,Chennai,North,Studio,2,2,2694,32338291.0,14,Unfurnished,Yes,Sold,2021-07-10,12003.81997030438,11-20 Years
P106219,Kolkata,North,Apartment,5,1,3131,24113660.0,14,Semi-Furnished,Yes,Available,,7701.584158415842,11-20 Years
P106220,Kolkata,North,Apartment,3,4,1112,12619439.0,24,Furnished,Yes,Sold,2022-11-16,11348.416366906475,20+ Years
P106221,Kolkata,North,Villa,2,4,506,27816759.0,7,Unfurnished,Yes,Available,,54973.83201581028,6-10 Years
P106222,Chennai,North,Villa,1,1,1471,29152270.0,11,Semi-Furnished,No,Sold,2024-09-13,19817.994561522773,11-20 Years
P106223,Bangalore,North,Studio,1,1,3292,40670806.0,19,Unfurnished,Yes,Sold,2021-09-08,12354.436816524909,11-20 Years
P106224,Kolkata,North,Apartment,5,4,3757,18359840.0,1,Unfurnished,No,Sold,2023-09-09,4886.835240883684,0-5 Years
P106225,Kolkata,West,Villa,4,2,445,28342021.0,8,Furnished,No,Sold,2024-12-30,63689.934831460676,6-10 Years
P106226,Delhi,Central,Studio,5,1,2843,10337148.0,21,Semi-Furnished,Yes,Sold,2021-02-15,3636.0,20+ Years
P106227,Pune,North,Apartment,3,4,3591,42370130.0,7,Unfurnished,No,Sold,2021-11-05,11798.978000556948,6-10 Years
P106228,Chennai,West,Studio,5,2,3531,23350557.0,7,Furnished,Yes,Sold,2022-06-26,6613.015293118096,6-10 Years
P106229,Chennai,Central,Studio,3,3,1570,23790658.0,3,Unfurnished,No,Sold,2022-01-23,15153.28535031847,0-5 Years
P106230,Hyderabad,North,Apartment,4,2,3063,35083579.0,4,Furnished,Yes,Available,,11453.992491021874,0-5 Years
P106231,Chennai,Central,Studio,5,1,2003,4726596.0,16,Semi-Furnished,No,Sold,2023-10-17,2359.7583624563154,11-20 Years
P106232,Bangalore,Central,Villa,1,3,1349,33993629.0,24,Semi-Furnished,Yes,Sold,2023-07-18,25199.13194959229,20+ Years
P106233,Chennai,South,Studio,3,2,3968,31123202.0,6,Semi-Furnished,Yes,Sold,2022-04-07,7843.548891129032,6-10 Years
P106234,Delhi,East,Villa,3,4,3121,40710630.0,0,Unfurnished,No,Sold,2022-09-25,13044.098045498238,0-5 Years
P106235,Pune,South,Builder Floor,1,1,1541,38481830.0,9,Semi-Furnished,Yes,Sold,2023-04-06,24971.985723556132,6-10 Years
P106236,Pune,Central,Builder Floor,5,3,2684,44493147.0,13,Semi-Furnished,Yes,Available,,16577.178464977645,11-20 Years
P106237,Chennai,West,Builder Floor,4,4,3689,25884224.0,18,Furnished,No,Available,,7016.59636757929,11-20 Years
P106238,Kolkata,North,Studio,2,3,3595,34604885.0,8,Semi-Furnished,Yes,Sold,2024-07-12,9625.837273991656,6-10 Years
P106239,Mumbai,East,Builder Floor,5,2,1028,10849068.0,10,Furnished,Yes,Available,,10553.568093385215,6-10 Years
P106240,Mumbai,North,Builder Floor,5,4,3734,10069166.0,11,Semi-Furnished,No,Sold,2021-07-22,2696.6164970540976,11-20 Years
P106241,Kolkata,West,Studio,3,1,2617,39074290.0,0,Unfurnished,Yes,Available,,14930.947649980893,0-5 Years
P106242,Kolkata,East,Apartment,3,4,2131,6183206.0,21,Unfurnished,No,Sold,2022-08-28,2901.551384326607,20+ Years
P106243,Kolkata,South,Studio,4,2,3268,25951529.0,20,Semi-Furnished,No,Sold,2022-01-11,7941.104345165239,11-20 Years
P106244,Bangalore,Central,Villa,4,3,2839,33177017.0,19,Furnished,No,Available,,11686.163085593518,11-20 Years
P106245,Mumbai,West,Studio,4,4,3621,20397745.0,16,Unfurnished,No,Sold,2021-02-13,5633.1800607566975,11-20 Years
P106246,Kolkata,Central,Apartment,1,3,3717,9686493.0,22,Unfurnished,Yes,Sold,2021-08-18,2605.997578692494,20+ Years
P106247,Bangalore,Central,Builder Floor,2,1,900,12223655.0,0,Unfurnished,Yes,Available,,13581.83888888889,0-5 Years
P106248,Hyderabad,North,Studio,2,4,2217,25006013.0,0,Furnished,No,Available,,11279.21199819576,0-5 Years
P106249,Bangalore,West,Builder Floor,4,3,3662,33575162.0,17,Semi-Furnished,Yes,Available,,9168.531403604587,11-20 Years
P106250,Mumbai,Central,Villa,3,1,2621,43782625.0,8,Unfurnished,Yes,Sold,2021-05-16,16704.54979015643,6-10 Years
P106251,Chennai,South,Apartment,2,2,992,7140198.0,16,Unfurnished,Yes,Sold,2023-04-01,7197.780241935484,11-20 Years
P106252,Hyderabad,East,Builder Floor,5,4,571,3212294.0,23,Unfurnished,Yes,Available,,5625.733800350263,20+ Years
P106253,Mumbai,West,Builder Floor,1,4,1357,42861107.0,12,Unfurnished,No,Sold,2023-01-05,31585.193072955048,11-20 Years
P106254,Bangalore,North,Builder Floor,3,4,3123,15066517.0,16,Unfurnished,No,Sold,2023-01-24,4824.373038744797,11-20 Years
P106255,Delhi,West,Builder Floor,1,3,1208,34406885.0,10,Unfurnished,No,Sold,2021-08-12,28482.520695364237,6-10 Years
P106256,Pune,North,Studio,5,3,1022,7511092.0,16,Semi-Furnished,Yes,Available,,7349.405088062622,11-20 Years
P106257,Mumbai,East,Apartment,2,1,1118,23818675.0,8,Unfurnished,No,Sold,2024-01-16,21304.718246869408,6-10 Years
P106258,Kolkata,South,Apartment,1,4,2785,33421269.0,23,Unfurnished,No,Sold,2023-08-19,12000.45565529623,20+ Years
P106259,Bangalore,Central,Builder Floor,1,1,1834,21075034.0,13,Unfurnished,Yes,Sold,2022-05-25,11491.294438386041,11-20 Years
P106260,Kolkata,West,Apartment,1,4,3541,8286554.0,0,Semi-Furnished,No,Sold,2022-07-12,2340.1733973453825,0-5 Years
P106261,Kolkata,North,Builder Floor,5,2,3569,16663156.0,22,Furnished,Yes,Sold,2024-01-29,4668.858503782572,20+ Years
P106262,Kolkata,East,Villa,3,4,3384,17997154.0,7,Furnished,No,Sold,2023-02-14,5318.3079196217495,6-10 Years
P106263,Kolkata,Central,Villa,3,1,1940,22743278.0,1,Unfurnished,No,Sold,2023-04-26,11723.339175257732,0-5 Years
P106264,Kolkata,East,Villa,5,3,3656,29699313.0,3,Unknown,Yes,Sold,2023-01-05,8123.4444748358865,0-5 Years
P106265,Hyderabad,South,Apartment,1,2,1836,11449646.0,17,Semi-Furnished,Yes,Sold,2024-04-01,6236.190631808279,11-20 Years
P106266,Mumbai,Central,Builder Floor,1,2,777,40303015.0,12,Furnished,Yes,Sold,2023-12-08,51870.032175032175,11-20 Years
P106267,Mumbai,Central,Studio,4,4,3483,31646056.0,13,Furnished,No,Available,,9085.861613551537,11-20 Years
P106268,Pune,Central,Studio,2,2,1832,38476448.0,21,Semi-Furnished,No,Sold,2022-12-02,21002.427947598255,20+ Years
P106269,Bangalore,North,Villa,2,1,2174,26643698.0,20,Unfurnished,Yes,Sold,2022-09-01,12255.610855565777,11-20 Years
P106270,Delhi,Central,Villa,3,1,817,42719652.0,10,Semi-Furnished,No,Sold,2022-12-17,52288.435740514076,6-10 Years
P106271,Hyderabad,East,Apartment,5,4,2778,25691257.0,10,Furnished,No,Sold,2024-11-21,9248.112670986322,6-10 Years
P106272,Bangalore,North,Studio,1,3,1382,3350652.0,20,Semi-Furnished,Yes,Sold,2024-08-25,2424.4949348769896,11-20 Years
P106273,Hyderabad,Central,Apartment,2,2,2727,44124256.0,7,Unfurnished,No,Available,,16180.511917858452,6-10 Years
P106274,Mumbai,East,Villa,5,2,1538,3092690.0,11,Unfurnished,Yes,Sold,2024-10-10,2010.851755526658,11-20 Years
P106275,Kolkata,East,Builder Floor,5,4,3328,8396941.0,0,Furnished,Yes,Available,,2523.1192908653848,0-5 Years
P106276,Pune,West,Builder Floor,1,2,1633,32246243.0,15,Semi-Furnished,No,Available,,19746.627679118188,11-20 Years
P106277,Pune,East,Builder Floor,5,3,846,38670918.0,17,Semi-Furnished,Yes,Available,,45710.304964539006,11-20 Years
P106278,Chennai,South,Villa,2,4,1230,10680115.0,0,Unfurnished,No,Sold,2023-01-05,8683.020325203252,0-5 Years
P106279,Delhi,Central,Apartment,4,1,1817,16511786.0,19,Semi-Furnished,No,Sold,2021-08-24,9087.389102916895,11-20 Years
P106280,Pune,Central,Builder Floor,2,2,3182,40357089.0,17,Unfurnished,No,Available,,12682.93180389692,11-20 Years
P106281,Kolkata,Central,Studio,4,4,1604,31781745.0,9,Unknown,No,Available,,19814.05548628429,6-10 Years
P106282,Mumbai,East,Studio,5,1,3936,32428896.0,10,Semi-Furnished,No,Available,,8239.048780487805,6-10 Years
P106283,Delhi,East,Villa,2,1,3499,42024502.0,22,Furnished,Yes,Available,,12010.432123463846,20+ Years
P106284,Bangalore,Central,Studio,1,1,592,29125069.0,15,Semi-Furnished,No,Sold,2023-09-10,49197.75168918919,11-20 Years
P106285,Kolkata,North,Studio,5,4,3260,5198488.0,4,Semi-Furnished,Yes,Sold,2023-05-18,1594.6282208588957,0-5 Years
P106286,Kolkata,North,Villa,1,4,3409,34969905.0,20,Furnished,Yes,Sold,2023-01-24,10258.112349662657,11-20 Years
P106287,Pune,South,Apartment,4,1,1679,26132311.0,0,Semi-Furnished,No,Sold,2021-03-31,15564.211435378202,0-5 Years
P106288,Delhi,West,Builder Floor,3,1,2368,41007538.0,17,Unfurnished,Yes,Sold,2021-05-18,17317.372466216217,11-20 Years
